,support,itemsets
62,0.05555555555555555,"frozenset({'FUR-FU-10004017', 'OFF-BI-10001679'})"
63,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'FUR-FU-10004017'})"
64,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'FUR-TA-10001705'})"
65,0.05555555555555555,"frozenset({'FUR-TA-10001705', 'OFF-BI-10001679'})"
66,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'FUR-TA-10001705'})"
67,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'OFF-BI-10001679'})"
68,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'TEC-AC-10003832'})"
69,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'OFF-AP-10002287'})"
70,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-AP-10002287'})"
71,0.05555555555555555,"frozenset({'OFF-PA-10000809', 'OFF-AP-10002287'})"
72,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-AP-10002287'})"
73,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-AP-10002287'})"
74,0.05555555555555555,"frozenset({'OFF-AP-10002287', 'TEC-PH-10000441'})"
75,0.05555555555555555,"frozenset({'OFF-AP-10003040', 'TEC-AC-10003832'})"
76,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-AP-10003622'})"
77,0.05555555555555555,"frozenset({'OFF-PA-10000809', 'OFF-AP-10003622'})"
78,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-AP-10003622'})"
79,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-AP-10003622'})"
80,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'TEC-PH-10000441'})"
81,0.05555555555555555,"frozenset({'OFF-AP-10004532', 'OFF-PA-10002137'})"
82,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-AP-10004532'})"
83,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'OFF-PA-10004100'})"
84,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'OFF-SU-10000432'})"
85,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'TEC-AC-10003832'})"
86,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'OFF-BI-10001116'})"
87,0.05555555555555555,"frozenset({'OFF-BI-10001116', 'OFF-ST-10000563'})"
88,0.05555555555555555,"frozenset({'OFF-BI-10001116', 'OFF-ST-10003442'})"
89,0.05555555555555555,"frozenset({'OFF-BI-10001116', 'TEC-AC-10003832'})"
90,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-BI-10001679'})"
91,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-PA-10000809'})"
92,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942'})"
93,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832'})"
94,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-PH-10000441'})"
95,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'OFF-ST-10000563'})"
96,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'OFF-ST-10003442'})"
97,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'TEC-AC-10003832'})"
98,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'OFF-LA-10000081'})"
99,0.05555555555555555,"frozenset({'TEC-AC-10002637', 'OFF-LA-10000081'})"
100,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-LA-10000081'})"
101,0.05555555555555555,"frozenset({'TEC-MA-10003589', 'OFF-LA-10000081'})"
102,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10000474'})"
103,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-PA-10000809'})"
104,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10000809'})"
105,0.05555555555555555,"frozenset({'OFF-PA-10000809', 'TEC-PH-10000441'})"
106,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10002137'})"
107,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10003848'})"
108,0.05555555555555555,"frozenset({'OFF-SU-10000432', 'OFF-PA-10004100'})"
109,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10004100'})"
110,0.05555555555555555,"frozenset({'OFF-PA-10004569', 'TEC-AC-10003832'})"
111,0.05555555555555555,"frozenset({'OFF-ST-10000563', 'OFF-ST-10003442'})"
112,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-ST-10000563'})"
113,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-AC-10002637'})"
114,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-AC-10003832'})"
115,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-MA-10003589'})"
116,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-ST-10003442'})"
117,0.05555555555555555,"frozenset({'OFF-SU-10000432', 'TEC-AC-10003832'})"
118,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-SU-10000898'})"
119,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-SU-10002537'})"
120,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'TEC-AC-10001465'})"
121,0.05555555555555555,"frozenset({'TEC-AC-10002637', 'TEC-AC-10003832'})"
122,0.05555555555555555,"frozenset({'TEC-AC-10002637', 'TEC-MA-10003589'})"
123,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832'})"
124,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-PH-10000441'})"
125,0.05555555555555555,"frozenset({'TEC-MA-10003589', 'TEC-AC-10003832'})"
126,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'TEC-PH-10000441'})"
127,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'TEC-PH-10003555'})"
128,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
129,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
130,0.05555555555555555,"frozenset({'OFF-PA-10000809', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
131,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
132,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
133,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
134,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
135,0.05555555555555555,"frozenset({'OFF-PA-10000809', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
136,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
137,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
138,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
139,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
140,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'FUR-BO-10002824'})"
141,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832', 'FUR-BO-10002824'})"
142,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-BI-10002432', 'FUR-BO-10002824'})"
143,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
144,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
145,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
146,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832', 'FUR-BO-10002824'})"
147,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'TEC-AC-10002942', 'FUR-BO-10002824'})"
148,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'TEC-AC-10003832', 'FUR-BO-10002824'})"
149,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'OFF-PA-10004100', 'FUR-BO-10004467'})"
150,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'OFF-SU-10000432', 'FUR-BO-10004467'})"
151,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'TEC-AC-10003832', 'FUR-BO-10004467'})"
152,0.05555555555555555,"frozenset({'OFF-SU-10000432', 'OFF-PA-10004100', 'FUR-BO-10004467'})"
153,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10004100', 'FUR-BO-10004467'})"
154,0.05555555555555555,"frozenset({'OFF-SU-10000432', 'TEC-AC-10003832', 'FUR-BO-10004467'})"
155,0.05555555555555555,"frozenset({'FUR-FU-10001290', 'TEC-AC-10003832', 'OFF-PA-10003848'})"
156,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'FUR-FU-10001876', 'OFF-LA-10000081'})"
157,0.05555555555555555,"frozenset({'TEC-AC-10002637', 'OFF-LA-10000081', 'FUR-FU-10001876'})"
158,0.05555555555555555,"frozenset({'FUR-FU-10001876', 'TEC-AC-10003832', 'OFF-LA-10000081'})"
159,0.05555555555555555,"frozenset({'TEC-MA-10003589', 'OFF-LA-10000081', 'FUR-FU-10001876'})"
160,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-AC-10002637', 'FUR-FU-10001876'})"
161,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'FUR-FU-10001876', 'TEC-AC-10003832'})"
162,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-MA-10003589', 'FUR-FU-10001876'})"
163,0.05555555555555555,"frozenset({'TEC-AC-10002637', 'TEC-AC-10003832', 'FUR-FU-10001876'})"
164,0.05555555555555555,"frozenset({'FUR-FU-10001876', 'TEC-AC-10002637', 'TEC-MA-10003589'})"
165,0.05555555555555555,"frozenset({'TEC-MA-10003589', 'TEC-AC-10003832', 'FUR-FU-10001876'})"
166,0.05555555555555555,"frozenset({'FUR-FU-10002505', 'TEC-AC-10003832', 'OFF-SU-10002537'})"
167,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'FUR-FU-10003731', 'TEC-AC-10001465'})"
168,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'FUR-FU-10004017', 'FUR-TA-10001705'})"
169,0.05555555555555555,"frozenset({'FUR-TA-10001705', 'FUR-FU-10004017', 'OFF-BI-10001679'})"
170,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'FUR-FU-10004017', 'FUR-TA-10001705'})"
171,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'FUR-FU-10004017', 'OFF-BI-10001679'})"
172,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'TEC-AC-10003832', 'FUR-FU-10004017'})"
173,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'FUR-FU-10004017', 'OFF-BI-10001679'})"
174,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'FUR-TA-10001705', 'OFF-BI-10001679'})"
175,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'TEC-AC-10003832', 'FUR-TA-10001705'})"
176,0.05555555555555555,"frozenset({'FUR-TA-10001705', 'TEC-AC-10003832', 'OFF-BI-10001679'})"
177,0.05555555555555555,"frozenset({'FUR-TA-10003473', 'TEC-AC-10003832', 'OFF-BI-10001679'})"
178,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-AP-10002287', 'OFF-AP-10003622'})"
179,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'OFF-PA-10000809', 'OFF-AP-10002287'})"
180,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'TEC-AC-10002942', 'OFF-AP-10002287'})"
181,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'TEC-AC-10003832', 'OFF-AP-10002287'})"
182,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'OFF-AP-10002287', 'TEC-PH-10000441'})"
183,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-PA-10000809', 'OFF-AP-10002287'})"
184,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'OFF-AP-10002287'})"
185,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832', 'OFF-AP-10002287'})"
186,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-AP-10002287', 'TEC-PH-10000441'})"
187,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-PA-10000809', 'OFF-AP-10002287'})"
188,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10000809', 'OFF-AP-10002287'})"
189,0.05555555555555555,"frozenset({'OFF-PA-10000809', 'OFF-AP-10002287', 'TEC-PH-10000441'})"
190,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832', 'OFF-AP-10002287'})"
191,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-AP-10002287', 'TEC-PH-10000441'})"
192,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-AP-10002287', 'TEC-PH-10000441'})"
193,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-PA-10000809', 'OFF-AP-10003622'})"
194,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'OFF-AP-10003622'})"
195,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832', 'OFF-AP-10003622'})"
196,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-AP-10003622', 'TEC-PH-10000441'})"
197,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-PA-10000809', 'OFF-AP-10003622'})"
198,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10000809', 'OFF-AP-10003622'})"
199,0.05555555555555555,"frozenset({'OFF-PA-10000809', 'OFF-AP-10003622', 'TEC-PH-10000441'})"
200,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832', 'OFF-AP-10003622'})"
201,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-AP-10003622', 'TEC-PH-10000441'})"
202,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-AP-10003622', 'TEC-PH-10000441'})"
203,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-AP-10004532', 'OFF-PA-10002137'})"
204,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'OFF-SU-10000432', 'OFF-PA-10004100'})"
205,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'TEC-AC-10003832', 'OFF-PA-10004100'})"
206,0.05555555555555555,"frozenset({'OFF-AR-10003183', 'OFF-SU-10000432', 'TEC-AC-10003832'})"
207,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'OFF-BI-10001116', 'OFF-ST-10000563'})"
208,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'OFF-BI-10001116', 'OFF-ST-10003442'})"
209,0.05555555555555555,"frozenset({'OFF-BI-10001116', 'OFF-FA-10000611', 'TEC-AC-10003832'})"
210,0.05555555555555555,"frozenset({'OFF-BI-10001116', 'OFF-ST-10000563', 'OFF-ST-10003442'})"
211,0.05555555555555555,"frozenset({'OFF-BI-10001116', 'TEC-AC-10003832', 'OFF-ST-10000563'})"
212,0.05555555555555555,"frozenset({'OFF-BI-10001116', 'TEC-AC-10003832', 'OFF-ST-10003442'})"
213,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'OFF-PA-10000809'})"
214,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832', 'OFF-PA-10000809'})"
215,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-PA-10000809', 'TEC-PH-10000441'})"
216,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'TEC-AC-10003832'})"
217,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'TEC-PH-10000441'})"
218,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832', 'TEC-PH-10000441'})"
219,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'OFF-ST-10000563', 'OFF-ST-10003442'})"
220,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'TEC-AC-10003832', 'OFF-ST-10000563'})"
221,0.05555555555555555,"frozenset({'OFF-FA-10000611', 'TEC-AC-10003832', 'OFF-ST-10003442'})"
222,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-AC-10002637', 'OFF-LA-10000081'})"
223,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-AC-10003832', 'OFF-LA-10000081'})"
224,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-MA-10003589', 'OFF-LA-10000081'})"
225,0.05555555555555555,"frozenset({'TEC-AC-10002637', 'TEC-AC-10003832', 'OFF-LA-10000081'})"
226,0.05555555555555555,"frozenset({'TEC-AC-10002637', 'OFF-LA-10000081', 'TEC-MA-10003589'})"
227,0.05555555555555555,"frozenset({'TEC-MA-10003589', 'TEC-AC-10003832', 'OFF-LA-10000081'})"
228,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832', 'OFF-PA-10000809'})"
229,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-PA-10000809', 'TEC-PH-10000441'})"
230,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10000809', 'TEC-PH-10000441'})"
231,0.05555555555555555,"frozenset({'OFF-SU-10000432', 'TEC-AC-10003832', 'OFF-PA-10004100'})"
232,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-ST-10000563', 'OFF-ST-10003442'})"
233,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-AC-10002637', 'TEC-AC-10003832'})"
234,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-AC-10002637', 'TEC-MA-10003589'})"
235,0.05555555555555555,"frozenset({'OFF-ST-10002554', 'TEC-MA-10003589', 'TEC-AC-10003832'})"
236,0.05555555555555555,"frozenset({'TEC-AC-10002637', 'TEC-AC-10003832', 'TEC-MA-10003589'})"
237,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832', 'TEC-PH-10000441'})"
238,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'OFF-BI-10002432', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
239,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'OFF-PA-10000809', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
240,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'TEC-AC-10002942', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
241,0.05555555555555555,"frozenset({'OFF-AP-10003622', 'TEC-AC-10003832', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
242,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-AP-10003622', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
243,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-PA-10000809', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
244,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
245,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
246,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-BI-10002432', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
247,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-PA-10000809', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
248,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10000809', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
249,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-PA-10000809', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
250,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
251,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'TEC-AC-10002942', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
252,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'TEC-AC-10003832', 'OFF-AP-10002287', 'FUR-BO-10002824'})"
253,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'OFF-PA-10000809', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
254,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
255,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
256,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-BI-10002432', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
257,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'OFF-PA-10000809', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
258,0.05555555555555555,"frozenset({'TEC-AC-10003832', 'OFF-PA-10000809', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
259,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-PA-10000809', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
260,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
261,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'TEC-AC-10002942', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
262,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'TEC-AC-10003832', 'OFF-AP-10003622', 'FUR-BO-10002824'})"
263,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
264,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10003832', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
265,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-BI-10002432', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
266,0.05555555555555555,"frozenset({'OFF-BI-10002432', 'TEC-AC-10002942', 'TEC-AC-10003832', 'FUR-BO-10002824'})"
267,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-BI-10002432', 'TEC-AC-10002942', 'FUR-BO-10002824'})"
268,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'OFF-BI-10002432', 'TEC-AC-10003832', 'FUR-BO-10002824'})"
269,0.05555555555555555,"frozenset({'TEC-AC-10002942', 'TEC-AC-10003832', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
270,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'TEC-AC-10002942', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
271,0.05555555555555555,"frozenset({'TEC-PH-10000441', 'TEC-AC-10003832', 'OFF-PA-10000809', 'FUR-BO-10002824'})"
